age,balance,contact,duration,education,job,marital,month,previous,y
45,0,unknown,147,tertiary,management,married,may,0,no
49,2199,unknown,98,tertiary,self-employed,married,may,0,no
42,476,unknown,93,secondary,blue-collar,married,may,0,no
52,148,unknown,83,secondary,blue-collar,married,may,0,no
52,3241,unknown,105,secondary,services,married,may,0,no
49,2665,unknown,67,primary,retired,married,may,0,no
59,1875,unknown,77,secondary,retired,married,may,0,no
54,879,unknown,191,primary,management,married,may,0,no
46,1934,unknown,20,secondary,blue-collar,married,may,0,no
44,0,unknown,27,tertiary,management,married,may,0,no
26,380,unknown,260,secondary,services,married,may,0,no
46,2485,unknown,174,secondary,blue-collar,married,may,0,no
59,5521,unknown,94,primary,retired,married,may,0,no
43,24,unknown,23,unknown,blue-collar,married,may,0,no
50,160,unknown,334,secondary,blue-collar,married,may,0,no
26,-204,unknown,609,secondary,blue-collar,single,may,0,no
54,363,unknown,202,unknown,blue-collar,married,may,0,no
44,181,unknown,302,secondary,technician,divorced,may,0,no
36,307,unknown,121,secondary,admin.,divorced,may,0,no
51,193,unknown,202,unknown,services,married,may,0,no
59,3382,unknown,806,secondary,retired,married,may,0,no
42,1823,unknown,31,tertiary,management,married,may,0,no
41,-111,unknown,21,secondary,services,married,may,0,no
43,3373,unknown,156,unknown,blue-collar,married,may,0,no
40,92,unknown,92,primary,self-employed,married,may,0,no
32,463,unknown,128,tertiary,technician,married,may,0,no
55,1192,unknown,481,unknown,technician,married,may,0,no
59,2376,unknown,766,secondary,retired,married,may,0,no
30,-166,unknown,255,secondary,blue-collar,married,may,0,no
47,3960,unknown,110,secondary,admin.,married,may,0,no
23,4,unknown,395,primary,entrepreneur,single,may,0,yes
44,23,unknown,135,primary,blue-collar,married,may,0,no
45,639,unknown,192,secondary,technician,married,may,0,no
35,2144,unknown,188,secondary,technician,single,may,0,no
41,225,unknown,139,secondary,technician,divorced,may,0,no
59,13308,unknown,131,primary,management,divorced,may,0,no
29,95,unknown,266,primary,services,single,may,0,no
48,1199,unknown,76,secondary,services,married,may,0,no
49,400,unknown,122,tertiary,management,married,may,0,no
60,1262,unknown,1015,primary,blue-collar,married,may,0,yes
45,849,unknown,60,tertiary,management,married,may,0,no
48,1949,unknown,683,tertiary,management,married,may,0,yes
45,-395,unknown,470,tertiary,entrepreneur,divorced,may,0,yes
48,618,unknown,149,tertiary,management,married,may,0,no
54,0,unknown,106,primary,retired,married,may,0,no
44,0,unknown,127,tertiary,technician,married,may,0,no
46,355,unknown,320,primary,blue-collar,single,may,0,no
52,131,unknown,145,secondary,admin.,divorced,may,0,no
44,6203,unknown,129,tertiary,management,married,may,0,no
52,1635,unknown,730,secondary,services,divorced,may,0,no
46,580,unknown,36,tertiary,entrepreneur,single,may,0,no
54,1814,unknown,521,secondary,admin.,divorced,may,0,no
49,159,unknown,95,secondary,entrepreneur,divorced,may,0,no
46,48,unknown,120,tertiary,management,married,may,0,no
48,189,unknown,768,primary,services,divorced,may,0,no
43,-633,unknown,277,unknown,blue-collar,married,may,0,no
50,5356,unknown,289,primary,blue-collar,married,may,0,no
44,476,unknown,473,secondary,blue-collar,married,may,0,no
43,4478,unknown,133,secondary,unemployed,divorced,may,0,no
51,3132,unknown,459,secondary,admin.,single,may,0,no
59,-892,unknown,129,tertiary,retired,married,may,0,no
52,11,unknown,420,secondary,technician,married,may,0,no
35,414,unknown,386,secondary,admin.,single,may,0,no
36,1165,unknown,1001,secondary,blue-collar,married,may,0,yes
32,3839,unknown,76,secondary,services,married,may,0,no
41,196,unknown,488,secondary,blue-collar,married,may,0,no
47,521,unknown,262,primary,blue-collar,married,may,0,no
45,350,unknown,146,secondary,services,married,may,0,no
45,8680,unknown,503,secondary,blue-collar,married,may,0,no
45,0,unknown,170,tertiary,entrepreneur,divorced,may,0,no
29,309,unknown,214,secondary,technician,single,may,0,no
36,125,unknown,355,tertiary,management,married,may,0,no
37,368,unknown,194,secondary,blue-collar,divorced,may,0,no
44,1362,unknown,46,secondary,admin.,married,may,0,no
56,296,unknown,128,secondary,retired,married,may,0,no
52,2240,unknown,845,unknown,management,married,may,0,yes
57,1026,unknown,52,secondary,management,married,may,0,no
54,1301,unknown,173,secondary,services,married,may,0,no
49,199,unknown,113,primary,entrepreneur,married,may,0,no
24,11,unknown,109,unknown,blue-collar,single,may,0,no
42,5,unknown,853,tertiary,self-employed,married,may,0,no
40,373,unknown,518,tertiary,management,married,may,0,no
25,1270,unknown,124,tertiary,management,single,may,0,no
28,416,unknown,452,secondary,blue-collar,single,may,0,no
53,-27,unknown,209,secondary,retired,married,may,0,no
40,221,unknown,154,secondary,admin.,divorced,may,0,no
27,331,unknown,203,secondary,services,single,may,0,no
34,402,unknown,813,tertiary,management,married,may,0,no
56,123,unknown,81,secondary,self-employed,married,may,0,no
45,105,unknown,119,secondary,blue-collar,married,may,0,no
27,0,unknown,296,secondary,blue-collar,married,may,0,no
53,1691,unknown,916,tertiary,retired,married,may,0,no
34,2,unknown,60,tertiary,technician,single,may,0,no
44,3,unknown,443,unknown,admin.,single,may,0,no
46,399,unknown,353,primary,blue-collar,married,may,0,no
53,1421,unknown,225,secondary,retired,single,may,0,no
26,8,unknown,262,tertiary,technician,married,may,0,no
31,150,unknown,431,secondary,admin.,single,may,0,no
35,-371,unknown,358,secondary,services,married,may,0,no
43,1916,unknown,565,secondary,technician,married,may,0,no
47,300,unknown,103,primary,blue-collar,married,may,0,no
37,175,unknown,753,secondary,entrepreneur,divorced,may,0,yes
57,3571,unknown,708,tertiary,retired,married,may,0,no
41,1135,unknown,265,primary,blue-collar,married,may,0,no
55,789,unknown,434,unknown,admin.,divorced,may,0,no
51,2195,unknown,59,secondary,admin.,divorced,may,0,no
27,1311,unknown,805,secondary,blue-collar,single,may,0,no
53,-689,unknown,242,secondary,management,married,may,0,no
39,14,unknown,19,secondary,admin.,single,may,0,no
35,56,unknown,93,secondary,admin.,married,may,0,no
28,26765,unknown,210,secondary,technician,single,may,0,no
29,17,unknown,31,unknown,blue-collar,divorced,may,0,no
51,463,unknown,213,secondary,technician,married,may,0,no
46,751,unknown,104,secondary,admin.,single,may,0,no
50,3478,unknown,342,secondary,unemployed,married,may,0,no
56,88,unknown,172,unknown,entrepreneur,married,may,0,no
28,64,unknown,160,secondary,blue-collar,married,may,0,no
51,36,unknown,535,tertiary,management,married,may,0,no
54,42,unknown,514,secondary,housemaid,married,may,0,no
47,113,unknown,276,primary,blue-collar,married,may,0,no
49,358,unknown,176,secondary,self-employed,married,may,0,no
46,274,unknown,20,primary,blue-collar,divorced,may,0,no
41,0,unknown,161,tertiary,management,married,may,0,no
45,985,unknown,390,secondary,admin.,married,may,0,no
31,81,unknown,245,primary,blue-collar,married,may,0,no
53,592,unknown,151,secondary,admin.,divorced,may,0,no
60,791,unknown,144,unknown,admin.,divorced,may,0,no
55,708,unknown,901,secondary,retired,married,may,0,no
54,51,unknown,123,secondary,technician,divorced,may,0,no
46,0,unknown,204,primary,blue-collar,married,may,0,no
41,356,unknown,93,unknown,technician,single,may,0,no
34,34,unknown,188,secondary,admin.,married,may,0,no
51,12061,unknown,332,secondary,technician,married,may,0,no
31,513,unknown,180,secondary,admin.,single,may,0,no
55,6958,unknown,178,secondary,technician,married,may,0,no
44,126,unknown,92,tertiary,management,married,may,0,no
25,54,unknown,318,secondary,services,single,may,0,no
36,373,unknown,94,secondary,blue-collar,married,may,0,no
33,304,unknown,139,secondary,blue-collar,married,may,0,no
46,781,unknown,152,secondary,blue-collar,married,may,0,no
43,42,unknown,188,primary,blue-collar,divorced,may,0,no
46,618,unknown,54,tertiary,management,married,may,0,no
53,1570,unknown,29,secondary,blue-collar,married,may,0,no
52,1161,unknown,271,secondary,technician,divorced,may,0,no
57,0,unknown,95,unknown,management,divorced,may,0,no
31,-745,unknown,227,secondary,blue-collar,single,may,0,no
54,88,unknown,190,secondary,services,married,may,0,no
37,1330,unknown,60,tertiary,management,married,may,0,no
41,641,unknown,161,secondary,blue-collar,married,may,0,no
44,1423,unknown,162,secondary,admin.,married,may,0,no
26,8206,unknown,213,secondary,services,single,may,0,no
40,4436,unknown,67,primary,blue-collar,married,may,0,no
32,1611,unknown,93,secondary,admin.,divorced,may,0,no
44,607,unknown,119,tertiary,technician,single,may,0,no
44,300,unknown,297,primary,blue-collar,married,may,0,no
35,304,unknown,3,secondary,technician,married,may,0,no
49,254,unknown,179,secondary,services,married,may,0,no
44,3790,unknown,342,secondary,technician,married,may,0,no
40,59,unknown,420,secondary,blue-collar,married,may,0,no
39,1554,unknown,378,secondary,blue-collar,married,may,0,no
51,257,unknown,190,tertiary,blue-collar,divorced,may,0,no
59,643,unknown,354,primary,retired,divorced,may,0,no
42,128,unknown,190,secondary,admin.,married,may,0,no
47,743,unknown,367,secondary,services,divorced,may,0,no
57,1460,unknown,91,primary,blue-collar,married,may,0,no
42,-32,unknown,77,secondary,management,married,may,0,no
40,1117,unknown,280,primary,services,married,may,0,no
44,2887,unknown,182,primary,technician,married,may,0,no
38,446,unknown,386,unknown,admin.,single,may,0,no
51,1212,unknown,184,tertiary,management,married,may,0,no
48,2218,unknown,43,tertiary,management,married,may,0,no
48,705,unknown,108,secondary,blue-collar,married,may,0,no
42,299,unknown,253,primary,blue-collar,divorced,may,0,no
48,313,unknown,195,tertiary,entrepreneur,married,may,0,no
49,12482,unknown,46,tertiary,management,married,may,0,no
44,29312,unknown,226,secondary,services,married,may,0,no
44,2226,unknown,55,primary,services,married,may,0,no
32,1940,unknown,299,secondary,blue-collar,single,may,0,no
43,576,unknown,148,secondary,blue-collar,married,may,0,no
44,0,unknown,97,secondary,services,divorced,may,0,no
53,887,unknown,169,secondary,admin.,divorced,may,0,no
43,17,unknown,119,primary,blue-collar,married,may,0,no
31,106,unknown,101,secondary,technician,married,may,0,no
48,489,unknown,60,tertiary,management,married,may,0,no
46,148,unknown,210,secondary,technician,single,may,0,no
41,14,unknown,65,secondary,blue-collar,divorced,may,0,no
26,1531,unknown,129,tertiary,management,married,may,0,no
26,3108,unknown,481,secondary,blue-collar,married,may,0,no
52,26,unknown,215,secondary,admin.,divorced,may,0,no
47,2466,unknown,142,primary,blue-collar,married,may,0,no
47,1045,unknown,411,unknown,blue-collar,married,may,0,no
27,-588,unknown,531,primary,blue-collar,married,may,0,no
31,413,unknown,65,secondary,services,married,may,0,no
60,0,unknown,34,tertiary,retired,married,may,0,no
58,193,unknown,788,primary,retired,married,may,0,no
44,1340,unknown,244,secondary,blue-collar,married,may,0,no
32,363,unknown,431,secondary,blue-collar,married,may,0,no
33,-306,unknown,851,primary,blue-collar,married,may,0,no
38,607,unknown,315,secondary,admin.,married,may,0,no
35,556,unknown,214,secondary,technician,divorced,may,0,no
47,449,unknown,92,secondary,technician,married,may,0,no
32,338,unknown,73,secondary,blue-collar,single,may,0,no
41,-4,unknown,181,primary,management,married,may,0,no
30,623,unknown,159,tertiary,management,single,may,0,no
60,1390,unknown,58,secondary,retired,married,may,0,no
36,719,unknown,1052,secondary,blue-collar,divorced,may,0,no
46,369,unknown,916,primary,blue-collar,married,may,0,yes
58,1357,unknown,150,primary,blue-collar,married,may,0,no
52,0,unknown,165,unknown,entrepreneur,married,may,0,no
55,0,unknown,309,secondary,management,married,may,0,no
43,2047,unknown,163,primary,blue-collar,married,may,0,no
24,507,unknown,210,secondary,admin.,single,may,0,no
24,-427,unknown,165,primary,blue-collar,married,may,0,no
25,53,unknown,331,secondary,blue-collar,married,may,0,no
40,93,unknown,134,secondary,technician,married,may,0,no
31,822,unknown,185,secondary,blue-collar,married,may,0,no
31,849,unknown,295,secondary,technician,single,may,0,no
26,-214,unknown,86,secondary,blue-collar,single,may,0,no
52,161,unknown,274,secondary,blue-collar,married,may,0,no
25,800,unknown,151,tertiary,technician,single,may,0,no
40,598,unknown,69,secondary,blue-collar,married,may,0,no
42,-135,unknown,15,secondary,blue-collar,divorced,may,0,no
31,0,unknown,164,tertiary,technician,married,may,0,no
43,59,unknown,437,secondary,entrepreneur,married,may,0,no
57,452,unknown,139,primary,blue-collar,married,may,0,no
30,49,unknown,267,secondary,housemaid,single,may,0,no
23,-213,unknown,165,primary,blue-collar,married,may,0,no
53,2477,unknown,175,primary,blue-collar,divorced,may,0,no
44,264,unknown,198,secondary,self-employed,married,may,0,no
48,4265,unknown,220,secondary,technician,married,may,0,no
59,559,unknown,168,tertiary,retired,divorced,may,0,no
33,-15,unknown,247,secondary,management,married,may,0,no
60,926,unknown,291,secondary,retired,married,may,0,no
42,693,unknown,187,secondary,services,married,may,0,no
44,9956,unknown,194,tertiary,management,single,may,0,no
50,1300,unknown,379,tertiary,management,single,may,0,no
54,2626,unknown,151,secondary,retired,married,may,0,no
29,-44,unknown,166,secondary,admin.,single,may,0,no
59,593,unknown,64,tertiary,self-employed,married,may,0,no
37,511,unknown,232,secondary,technician,married,may,0,no
55,493,unknown,647,secondary,retired,married,may,0,no
53,599,unknown,322,tertiary,retired,divorced,may,0,no
31,272,unknown,133,secondary,services,married,may,0,no
49,735,unknown,50,tertiary,management,married,may,0,no
28,15,unknown,87,primary,blue-collar,married,may,0,no
47,159,unknown,771,primary,blue-collar,married,may,0,no
31,651,unknown,241,primary,blue-collar,married,may,0,no
49,198,unknown,205,primary,housemaid,divorced,may,0,no
59,-278,unknown,318,unknown,blue-collar,married,may,0,no
34,-100,unknown,109,secondary,blue-collar,married,may,0,no
43,15,unknown,304,primary,admin.,married,may,0,no
38,0,unknown,209,primary,blue-collar,married,may,0,no
41,108,unknown,83,secondary,services,married,may,0,no
44,617,unknown,227,primary,blue-collar,married,may,0,no
31,516,unknown,271,secondary,services,single,may,0,no
35,11,unknown,326,primary,blue-collar,married,may,0,no
37,1026,unknown,389,secondary,admin.,married,may,0,no
58,3635,unknown,273,secondary,admin.,married,may,0,no
24,32,unknown,264,secondary,blue-collar,married,may,0,no
35,-123,unknown,1106,primary,blue-collar,single,may,0,no
33,-238,unknown,73,secondary,blue-collar,divorced,may,0,no
40,1089,unknown,195,tertiary,entrepreneur,married,may,0,no
46,3749,unknown,69,tertiary,admin.,divorced,may,0,no
41,3140,unknown,87,primary,blue-collar,married,may,0,no
33,221,unknown,122,tertiary,blue-collar,married,may,0,no
35,300,unknown,945,primary,blue-collar,divorced,may,0,yes
57,515,unknown,288,primary,retired,divorced,may,0,no
40,819,unknown,50,primary,technician,married,may,0,no
36,722,unknown,816,secondary,blue-collar,married,may,0,no
47,3346,unknown,284,secondary,management,divorced,may,0,no
50,419,unknown,116,primary,blue-collar,married,may,0,no
51,330,unknown,72,secondary,technician,married,may,0,no
41,1576,unknown,232,tertiary,management,divorced,may,0,no
38,258,unknown,124,tertiary,management,married,may,0,no
39,317,unknown,326,primary,blue-collar,married,may,0,no
25,57,unknown,190,secondary,services,single,may,0,no
43,3285,unknown,1721,secondary,technician,married,may,0,yes
33,152,unknown,351,secondary,blue-collar,married,may,0,no
45,2429,unknown,171,secondary,blue-collar,married,may,0,no
58,3111,unknown,166,secondary,unknown,divorced,may,0,no
57,1352,unknown,104,primary,blue-collar,married,may,0,no
27,37,unknown,163,tertiary,unemployed,single,may,0,no
25,640,unknown,492,tertiary,technician,single,may,0,no
38,113,unknown,25,unknown,blue-collar,married,may,0,no
28,468,unknown,152,secondary,technician,single,may,0,no
33,184,unknown,109,secondary,services,married,may,0,no
44,633,unknown,1032,secondary,blue-collar,single,may,0,no
57,7,unknown,65,secondary,admin.,married,may,0,no
46,57,unknown,194,secondary,blue-collar,single,may,0,no
