level_0,index,age,workclass,education,marital_status,occupation,sex,income
3473,3473,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3475,3475,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3476,3476,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3477,3477,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3478,3478,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3480,3480,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3481,3481,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3482,3482,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
3483,3483,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3485,3485,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3486,3486,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3488,3488,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
3489,3489,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3492,3492,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3494,3494,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3496,3496,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
3498,3498,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3499,3499,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3500,3500,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3501,3501,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3502,3502,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3504,3504,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3505,3505,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3506,3506,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
3507,3507,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3508,3508,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3509,3509,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
3510,3510,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
3511,3511,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3512,3512,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3513,3513,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3514,3514,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3515,3515,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3517,3517,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3519,3519,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
3520,3520,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3521,3521,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3522,3522,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3523,3523,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,>50K
3524,3524,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
3525,3525,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3528,3528,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3529,3529,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3530,3530,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
3531,3531,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3532,3532,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3533,3533,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3536,3536,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3537,3537,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,>50K
3538,3538,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3539,3539,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3540,3540,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3541,3541,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
3542,3542,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3543,3543,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3544,3544,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3545,3545,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3546,3546,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
3547,3547,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3548,3548,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
3549,3549,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
3551,3551,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3553,3553,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
3554,3554,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3555,3555,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3556,3556,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
3557,3557,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3559,3559,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3560,3560,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3561,3561,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3562,3562,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3564,3564,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3565,3565,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,<=50K
3566,3566,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3567,3567,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
3568,3568,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3570,3570,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
3571,3571,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3572,3572,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3574,3574,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3575,3575,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
3576,3576,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3577,3577,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3579,3579,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
3580,3580,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3581,3581,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3582,3582,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3583,3583,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3585,3585,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3586,3586,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3587,3587,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3588,3588,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3589,3589,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
3590,3590,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3591,3591,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3593,3593,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
3595,3595,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3596,3596,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
3598,3598,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
3600,3600,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3602,3602,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
3603,3603,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3604,3604,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3605,3605,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
3606,3606,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3607,3607,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
3608,3608,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3609,3609,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3610,3610,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3611,3611,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3612,3612,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3613,3613,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3615,3615,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3618,3618,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,>50K
3619,3619,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
3620,3620,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
3621,3621,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
3622,3622,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
3624,3624,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3625,3625,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3626,3626,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
3627,3627,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
3628,3628,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3629,3629,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
3630,3630,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
3633,3633,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
3634,3634,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3635,3635,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3636,3636,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
3637,3637,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3638,3638,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3639,3639,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3640,3640,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
3642,3642,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3643,3643,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
3646,3646,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
3648,3648,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3649,3649,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3650,3650,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3651,3651,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3652,3652,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
3653,3653,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,<=50K
3654,3654,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
3655,3655,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3656,3656,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
3657,3657,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3658,3658,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
3659,3659,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
3660,3660,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
3661,3661,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3662,3662,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
3663,3663,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3664,3664,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3665,3665,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
3666,3666,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3667,3667,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
3668,3668,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3669,3669,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
3670,3670,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
3671,3671,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
3672,3672,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
3673,3673,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3674,3674,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
3675,3675,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
3676,3676,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3679,3679,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3680,3680,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3681,3681,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
3683,3683,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
3684,3684,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
3685,3685,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
3686,3686,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
3688,3688,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
3689,3689,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
3690,3690,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
3691,3691,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
