-8019,[-8000,<-8000,<-8000,<-8000,"[-10000,0[",<0,*
1742,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1743,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1744,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1745,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1746,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1747,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1749,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1750,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1751,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1752,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1753,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1755,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1756,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1757,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1758,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1759,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1760,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1761,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1762,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1763,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1764,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1765,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1766,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1767,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1768,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1769,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1770,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1771,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1772,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1773,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1774,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1775,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1776,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1777,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1778,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1779,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1780,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1781,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1782,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1783,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1784,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1785,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1786,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1787,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1788,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1790,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1791,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1792,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1794,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1795,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1796,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1797,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1798,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1800,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1801,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1802,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1803,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1804,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1805,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1806,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1807,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1808,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1809,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1810,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1811,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1812,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1813,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1814,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1815,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1816,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1817,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1818,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1819,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1820,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1821,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1822,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1823,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1824,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1825,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1826,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1827,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1828,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1830,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1831,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1832,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1833,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1834,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1835,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1836,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1837,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1838,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1839,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1840,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1841,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1842,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1843,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1844,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1845,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1846,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1847,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1848,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1849,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1850,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1851,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1852,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1853,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1854,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1855,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1856,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1857,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1858,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1859,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1860,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1861,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1862,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1863,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1864,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1865,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1866,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1867,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1868,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1869,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1870,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1871,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1872,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1873,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1874,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1875,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1876,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1877,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1878,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1879,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1880,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1881,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1882,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1883,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1884,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1885,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1886,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1887,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1888,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1889,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1890,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1891,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1892,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1893,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1894,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1895,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1896,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1897,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1898,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1899,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1900,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1901,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1902,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1903,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1904,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1905,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1906,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1907,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1908,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1909,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1910,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1911,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1912,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1913,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1914,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1915,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1916,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1917,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1918,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1919,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1920,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1921,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1922,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1923,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1924,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1925,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1926,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1927,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1928,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1929,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1930,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1931,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1932,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1933,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1934,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1935,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1937,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1938,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1939,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1940,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1941,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1942,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1943,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1944,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1945,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1946,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1947,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1948,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1949,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1950,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1951,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1952,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1953,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1954,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1955,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1956,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1957,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1958,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1959,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1960,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1961,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1962,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1963,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1964,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1965,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1966,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1967,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1968,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1969,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1970,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1971,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1972,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1973,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1974,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1975,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1976,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1977,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1978,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1979,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1980,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1981,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1982,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1983,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1984,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1985,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1986,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1987,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1988,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1989,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1990,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1991,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1992,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1993,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1994,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1995,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1996,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1997,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
1998,"[1500,2000[","[1000,2000[","[0,2000[","[0,4000[","[0,10000[","[0,10000[",*
2000,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2001,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2002,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2003,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2004,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2005,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2007,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2008,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2009,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2010,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2011,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2012,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2013,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2014,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2015,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2016,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2017,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2018,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2019,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2020,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2021,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2022,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2023,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2024,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2025,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
2026,"[2000,2500[","[2000,3000[","[2000,4000[","[0,4000[","[0,10000[","[0,10000[",*
